seed,trial,condition,n_base,n_stim,spikes_stim,spikes_base,d_DNa02_L,s_DNa02_L,d_DNa02_R,s_DNa02_R,d_DNa01_L,s_DNa01_L,d_DNa01_R,s_DNa01_R,d_MDN,s_MDN,d_DNp09,s_DNp09,d_DNp01,s_DNp01,d_DNp02,s_DNp02,d_DNp04,s_DNp04,d_turn,d_fwd,d_escape
2026,175,loom,50,100,29836.19,29768.6,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25,13.25,5.5,41.0,-5.0,0.0,5.5
2026,176,loom,50,100,27993.08,29435.24,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.25,10.25,-11.75,28.25,-1.0,0.0,0.0
2026,177,disc,50,100,27517.16,29865.32,-4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,8.0,-13.25,24.25,4.0,0.0,0.0
2026,178,grating_L,50,100,29270.91,29838.76,4.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,12.0,-2.75,33.25,-4.5,0.0,0.0
2026,179,loom,50,100,29867.9,29542.74,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,15.0,14.0,39.5,-4.0,0.0,14.0
2026,180,bright_L,50,100,29120.45,29869.16,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.75,14.75,-12.0,34.0,-9.0,0.0,0.0
2026,181,grey,50,100,29725.91,29120.38,-6.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,14.75,5.0,35.0,6.5,0.0,5.0
2026,182,bright_L,50,100,29063.32,29711.04,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,9.5,-14.5,31.0,-12.0,0.0,0.0
2026,183,grating_R,50,100,29254.59,29385.02,3.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25,12.25,-0.25,33.75,-3.5,0.0,0.0
2026,184,disc,50,100,29598.36,28891.5,-2.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,11.25,5.5,31.5,2.5,0.0,5.5
2026,185,grating_R,50,100,29395.02,29781.28,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.25,7.25,-28.0,23.5,-2.0,0.0,0.0
2026,186,loom,50,100,29909.51,29472.7,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,16.25,12.0,43.5,-1.0,0.0,12.0
2026,187,grating_R,50,100,29419.65,29918.08,2.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,10.0,-6.0,29.0,-2.5,0.0,0.0
2026,188,grating_R,50,100,29306.3,29495.58,1.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,-1.0,28.5,-1.5,0.0,0.0
2026,189,bright_L,50,100,29100.63,29496.92,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,10.5,-1.75,29.75,-3.0,0.0,0.0
2026,190,grating_R,50,100,29235.75,29439.16,-6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,11.5,-2.5,31.5,6.0,0.0,0.0
2026,191,loom,50,100,29849.05,29421.02,-4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,11.5,-2.5,32.0,4.0,0.0,0.0
2026,192,disc,50,100,29678.57,29833.52,-2.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,14.5,-21.5,35.5,2.5,0.0,0.0
2026,193,bright_L,50,100,29251.37,29778.3,0.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,11.5,-20.0,33.0,-0.5,0.0,0.0
2026,194,grey,50,100,29727.17,29397.34,-5.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.5,18.25,48.75,5.5,0.0,18.25
2026,195,bright_R,50,100,29087.59,29748.0,3.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,8.75,-3.25,25.75,-3.5,0.0,0.0
2026,196,grey,50,100,29708.67,29115.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,15.25,12.25,38.25,-2.0,0.0,12.25
2026,197,bright_R,50,100,29111.22,29715.42,-1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.25,7.75,-13.0,25.5,1.0,0.0,0.0
2026,198,bright_R,50,100,29064.7,29231.78,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.25,10.75,-4.0,30.5,-1.0,0.0,0.0
2026,199,disc,50,100,29569.27,29250.94,-1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,12.75,5.75,33.25,1.0,0.0,5.75
2026,200,bright_R,50,100,29191.51,29746.82,-1.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,9.5,-7.5,28.0,1.5,0.0,0.0
2026,201,bright_L,50,100,29141.56,29292.36,1.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,10.0,-1.25,29.25,-1.5,0.0,0.0
2026,202,bright_L,50,100,29128.47,29486.7,1.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-2.75,32.75,-1.5,0.0,0.0
2026,203,grating_L,50,100,29285.62,29430.5,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,11.5,3.0,31.5,-1.0,0.0,3.0
2026,204,grating_R,50,100,29266.07,29414.78,0.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,9.0,-2.75,30.75,-0.5,0.0,0.0
2026,205,bright_L,50,100,29159.89,29506.64,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,9.25,1.75,28.75,-6.0,0.0,1.75
2026,206,bright_R,50,100,29057.47,29489.74,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,9.75,2.75,26.75,-1.0,0.0,2.75
2026,207,bright_R,50,100,29104.83,29218.24,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,10.0,-4.5,29.0,-5.0,0.0,0.0
2026,208,loom,50,100,29831.47,29359.36,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,14.25,1.25,38.75,-8.0,0.0,2.75
2026,209,grating_L,50,100,29433.78,29810.12,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5,11.0,-7.25,33.25,-2.0,0.0,0.0
